date,week_status,day_status_num,day_of_week,load_type,usage_kwh,lagging_current_reactive_power_kvarh,leading_current_reactive_power_kvarh,co2_tco2,lagging_current_power_factor,leading_current_power_factor,nsm,mixed_type_col,day_of_week_raw,week_status_raw,load_type_raw,mixed_type_col_num,mixed_type_col_label
2018-12-13 22:45:00,Weekday,0,Thursday,Maximum_Load,5.36,3.17,0.0,0.0,86.07,100.0,81900,148,Thursday,Weekday,Maximum_Load,148.0,
2018-12-13 23:00:00,Weekday,0,Thursday,Maximum_Load,5.36,29.88,0.0,0.0,85.86,100.0,82800,449,Thursday,Weekday,Maximum_Load,449.0,
2018-12-13 23:15:00,Weekday,0,Thursday,Light_Load,5.26,2.59,0.07,0.0,89.71,99.99,83700,212,Thursday,Weekday, lIGHT_lOAD ,212.0,
2018-12-13 23:30:00,Weekday,0,Thursday,Light_Load,5.22,2.16,0.14,0.0,92.4,99.96,84600,552,Thursday,Weekday,Light_Load,552.0,
2018-12-13 23:45:00,Weekday,0,Thursday,Light_Load,5.18,2.16,0.18,0.0,92.3,99.94,85500,371,Thursday,Weekday,Light_Load,371.0,
2018-12-14 00:00:00,Weekday,0,Friday,Light_Load,4.1,3.46,0.07,0.0,76.42,99.99,0,623,Friday,Weekday,Light_Load,623.0,
2018-12-14 00:15:00,Weekday,0,Friday,Light_Load,5.33,2.59,0.04,0.0,89.94,100.0,900,913,Friday,Weekday,Light_Load,913.0,
2018-12-14 00:30:00,Weekday,0,Friday,Light_Load,5.29,2.63,5.4,0.0,89.54,100.0,1800,bad,Friday,Weekday,Light_Load,,bad
2018-12-14 00:45:00,Weekday,0,Friday,Light_Load,5.26,2.74,0.0,0.0,88.69,100.0,2700,,Friday,Weekday,Light_Load,,
2018-12-14 01:00:00,Weekday,0,Friday,Light_Load,5.29,2.88,0.0,0.0,87.83,100.0,3600,291, fRIDAY ,Weekday,Light_Load,291.0,
2018-12-14 01:15:00,Weekday,0,Friday,Light_Load,5.26,2.84,0.0,0.0,87.99,100.0,4500,bad,Friday,Weekday,Light_Load,,bad
2018-12-14 01:30:00,Weekday,0,Friday,Light_Load,5.36,3.1,0.0,0.0,86.56,100.0,5400,778,Friday,Weekday,Light_Load,778.0,
2018-12-14 02:00:00,Weekday,0,Friday,Light_Load,4.79,3.24,0.04,0.0,82.83,100.0,7200,676,Friday,Weekday,Light_Load,676.0,
2018-12-14 02:15:00,Weekday,0,Friday,Light_Load,4.14,3.38,0.11,0.0,77.46,99.96,8100,233,Friday,Weekday,Light_Load,233.0,
2018-12-14 02:30:00,Weekday,0,Friday,Light_Load,4.18,3.31,0.14,0.0,78.4,99.94,9000,84,Friday,Weekday,Light_Load,84.0,
2018-12-14 02:45:00,Weekday,0,Friday,Light_Load,4.21,3.46,0.07,0.0,77.26,99.99,9900,unknown,Friday,Weekday,Light_Load,,unknown
2018-12-14 03:00:00,Weekday,0,Friday,Light_Load,4.18,3.42,0.04,0.0,77.4,100.0,10800,570,Friday,Weekday,Light_Load,570.0,
2018-12-14 03:15:00,Weekday,0,Friday,Light_Load,4.25,3.6,0.04,0.0,76.3,100.0,11700,926,Friday,Weekday,Light_Load,926.0,
2018-12-14 03:45:00,Weekday,0,Friday,Light_Load,125.19,3.46,0.07,0.0,76.73,99.99,13500,736,Friday,Weekday,Light_Load,736.0,
2018-12-14 04:00:00,Weekday,0,Friday,Light_Load,4.28,3.46,0.11,0.0,77.77,99.97,14400,221,Friday,Weekday,Light_Load,221.0,
2018-12-14 04:15:00,Weekday,0,Friday,Light_Load,4.18,3.53,0.04,0.0,76.4,100.0,15300,bad,Friday,Weekday,Light_Load,,bad
2018-12-14 04:30:00,Weekday,0,Friday,Light_Load,4.18,3.42,0.11,0.0,77.4,99.97,16200,bad,Friday,Weekday, lIGHT_lOAD ,,bad
2018-12-14 04:45:00,Weekday,0,Friday,Light_Load,4.1,3.49,0.11,0.0,76.15,99.96,17100,,Friday,Weekday,Light_Load,,
2018-12-14 05:00:00,Weekday,0,Friday,Light_Load,4.46,3.49,0.04,0.0,62.985,100.0,18000,214,Friday,Weekday,Light_Load,214.0,
2018-12-14 05:15:00,Weekday,0,Friday,Light_Load,5.4,3.53,0.0,0.0,83.7,100.0,18900,bad,Friday, wEEKDAY , lIGHT_lOAD ,,bad
2018-12-14 05:30:00,Weekday,0,Friday,Light_Load,4.5,3.42,0.07,0.0,79.62,99.99,19800,996, fRIDAY ,Weekday,Light_Load,996.0,
2018-12-14 05:45:00,Weekday,0,Friday,Light_Load,4.18,3.56,0.07,0.0,76.13,99.99,20700,unknown,Friday,Weekday,Light_Load,,unknown
2018-12-14 06:00:00,Weekday,0,Friday,Light_Load,4.14,3.6,0.0,0.0,75.46,100.0,21600,896,Friday,Weekday,Light_Load,896.0,
2018-12-14 06:30:00,Weekday,0,Friday,Light_Load,3.49,2.45,0.04,0.0,62.985,99.99,23400,599,Friday,Weekday,Light_Load,599.0,
2018-12-14 06:45:00,Weekday,0,Friday,Light_Load,3.42,2.38,0.11,0.0,82.08,99.95,24300,317,Friday,Weekday,Light_Load,317.0,
2018-12-14 07:00:00,Weekday,0,Friday,Light_Load,3.35,2.27,0.11,0.0,82.78,99.95,25200,851,Friday,Weekday,Light_Load,851.0,
2018-12-14 07:15:00,Weekday,0,Friday,Light_Load,3.35,2.2,0.14,0.0,83.59,99.91,26100,51,Friday, wEEKDAY ,Light_Load,51.0,
2018-12-14 07:30:00,Weekday,0,Friday,Light_Load,4.25,2.7,0.0,0.0,84.41,99.83,27000,520,Friday,,Light_Load,520.0,
2018-12-14 07:45:00,Weekday,0,Friday,Light_Load,6.52,3.06,0.22,0.0,62.985,99.94,27900,bad,Friday,Weekday,Light_Load,,bad
2018-12-14 08:00:00,Weekday,0,Friday,Light_Load,7.38,2.81,0.36,0.0,93.45,99.88,28800,,Friday,,Light_Load,,
2018-12-14 08:15:00,Weekday,0,Friday,Light_Load,36.22,26.46,0.18,0.02,80.75,100.0,29700,bad,Friday,Weekday,Light_Load,,bad
2018-12-14 08:30:00,Weekday,0,Friday,Light_Load,94.18,54.885,0.0,0.04,84.0,100.0,30600,unknown,Friday,Weekday,Light_Load,,unknown
2018-12-14 08:45:00,Weekday,0,Friday,Light_Load,97.88,54.885,0.0,0.04,86.79,100.0,31500,971,Friday,Weekday,Light_Load,971.0,
2018-12-14 09:00:00,Weekday,0,Friday,Light_Load,125.19,54.885,0.0,0.05,90.44,100.0,32400,670,Friday,Weekday,Light_Load,670.0,
2018-12-14 09:15:00,Weekday,0,Friday,Medium_Load,93.67,45.68,0.0,0.04,89.88,100.0,33300,329,Friday,Weekday,Medium_Load,329.0,
2018-12-14 09:45:00,Weekday,0,Friday,Medium_Load,125.19,54.885,0.0,0.05,91.35,100.0,35100,766,Friday,Weekday,Medium_Load,766.0,
2018-12-14 10:00:00,Weekday,0,Friday,Medium_Load,81.47,31.93,0.0,0.04,93.1,100.0,36000,713,Friday,Weekday,Medium_Load,713.0,
2018-12-14 10:15:00,Weekday,0,Friday,Maximum_Load,109.69,44.57,0.0,0.05,92.64,100.0,36900,568,Friday,Weekday,Maximum_Load,568.0,
2018-12-14 10:30:00,Weekday,0,Friday,Maximum_Load,120.67,54.885,0.0,0.05,88.99,100.0,37800,476,Friday,Weekday, mAXIMUM_lOAD ,476.0,
2018-12-14 10:45:00,Weekday,0,Friday,Maximum_Load,92.81,38.02,0.0,0.04,92.54,100.0,38700,,Friday,Weekday, mAXIMUM_lOAD ,,
2018-12-14 11:00:00,Weekday,0,Friday,Maximum_Load,91.58,39.2,0.0,0.04,91.93,100.0,39600,662,Friday,Weekday,Maximum_Load,662.0,
2018-12-14 11:15:00,Weekday,0,Friday,Maximum_Load,104.9,49.36,0.0,0.05,90.48,100.0,40500,718,Friday,Weekday,Maximum_Load,718.0,
2018-12-14 11:30:00,Weekday,0,Friday,Maximum_Load,124.2,54.885,0.0,0.05,89.94,100.0,41400,518,Friday,Weekday,Maximum_Load,518.0,
2018-12-14 11:45:00,Weekday,0,Friday,Maximum_Load,88.85,36.76,0.0,0.04,92.4,100.0,42300,44,Friday,Weekday,Maximum_Load,44.0,
2018-12-14 12:00:00,Weekday,0,Friday,Maximum_Load,125.19,54.885,0.0,0.05,90.44,100.0,43200,bad,Friday,Weekday,Maximum_Load,,bad
2018-12-14 12:15:00,Weekday,0,Friday,Medium_Load,13.61,1.55,5.4,0.01,99.36,60.85,44100,222,Friday,Weekday,Medium_Load,222.0,
2018-12-14 12:30:00,Weekday,0,Friday,Medium_Load,9.86,0.0,5.4,0.0,100.0,45.16,45000,888,Friday,Weekday,Medium_Load,888.0,
2018-12-14 13:00:00,Weekday,0,Friday,Medium_Load,9.43,0.0,5.4,0.0,100.0,43.57,46800,413,Friday, wEEKDAY ,Medium_Load,413.0,
2018-12-14 13:15:00,Weekday,0,Friday,Medium_Load,86.98,10.065,3.67,0.04,89.9,100.0,47700,unknown,Friday,Weekday,Medium_Load,,unknown
2018-12-14 13:45:00,Weekday,0,Friday,Medium_Load,116.42,52.38,0.0,0.05,91.19,100.0,49500,bad,Friday, wEEKDAY ,Medium_Load,,bad
2018-12-14 14:00:00,Weekday,0,Friday,Medium_Load,107.57,43.63,0.0,0.05,92.67,100.0,50400,520,Friday,Weekday, mEDIUM_lOAD ,520.0,
2018-12-14 14:15:00,Weekday,0,Friday,Medium_Load,103.82,54.885,0.0,0.05,88.34,100.0,51300,,Friday,Weekday,Medium_Load,,
2018-12-14 14:30:00,Weekday,0,Friday,Medium_Load,114.73,49.1,0.0,0.05,91.93,100.0,52200,639,Friday,Weekday,Medium_Load,639.0,
2018-12-14 14:45:00,Weekday,0,Friday,Medium_Load,84.74,35.42,0.0,0.04,92.26,100.0,53100,842, fRIDAY ,Weekday,Medium_Load,842.0,
2018-12-14 15:00:00,Weekday,0,Friday,Medium_Load,109.4,51.08,0.0,0.05,90.61,100.0,54000,777,Friday,Weekday,Medium_Load,777.0,
2018-12-14 15:15:00,Weekday,0,Friday,Medium_Load,125.19,54.885,0.0,0.05,89.67,100.0,54900,bad,Friday,Weekday,Medium_Load,,bad
2018-12-14 15:45:00,Weekday,0,Friday,Medium_Load,122.26,54.885,0.0,0.05,87.62,100.0,56700,71,Friday,Weekday,Medium_Load,71.0,
2018-12-14 16:00:00,Weekday,0,Friday,Medium_Load,125.19,54.885,0.0,0.05,88.38,100.0,57600,994,Friday,Weekday,Medium_Load,994.0,
2018-12-14 16:15:00,Weekday,0,Friday,Medium_Load,96.8,42.62,0.0,0.04,91.52,100.0,58500,630,Friday,Weekday,Medium_Load,630.0,
2018-12-14 16:30:00,Weekday,0,Friday,Medium_Load,118.12,54.885,0.0,0.05,95.08,100.0,59400,bad,Friday,Weekday, mEDIUM_lOAD ,,bad
2018-12-14 16:45:00,Weekday,0,Friday,Medium_Load,125.19,54.885,0.0,0.05,89.65,100.0,60300,833,Friday,Weekday,Medium_Load,833.0,
2018-12-14 17:00:00,Weekday,0,Friday,Medium_Load,102.64,47.74,0.0,0.05,90.67,100.0,61200,788,Friday,Weekday,Medium_Load,788.0,
2018-12-14 17:15:00,Weekday,0,Friday,Maximum_Load,63.94,27.68,0.0,0.03,91.77,100.0,62100,unknown,Friday,Weekday,Maximum_Load,,unknown
2018-12-14 17:30:00,Weekday,0,Friday,Maximum_Load,62.64,18.72,0.0,0.03,95.81,100.0,63000,,Friday,Weekday,Maximum_Load,,
2018-12-14 17:45:00,Weekday,0,Friday,Maximum_Load,37.94,3.85,2.84,0.02,99.49,99.72,63900,193,Friday,Weekday,Maximum_Load,193.0,
2018-12-14 18:00:00,Weekday,0,Friday,Maximum_Load,32.62,3.17,2.34,0.01,99.53,99.74,64800,unknown,Friday, wEEKDAY ,Maximum_Load,,unknown
2018-12-14 18:15:00,Weekday,0,Friday,Maximum_Load,29.63,3.67,0.58,0.01,99.24,99.98,65700,unknown,Friday,Weekday,Maximum_Load,,unknown
2018-12-14 18:30:00,Weekday,0,Friday,Maximum_Load,26.57,1.44,3.46,0.01,99.85,99.16,66600,952,Friday,Weekday,Maximum_Load,952.0,
2018-12-14 19:00:00,Weekday,0,Friday,Maximum_Load,26.32,0.0,5.4,0.01,100.0,94.09,68400,662,Friday,Weekday,Maximum_Load,662.0,
2018-12-14 19:15:00,Weekday,0,Friday,Maximum_Load,26.39,0.0,5.4,0.01,100.0,94.29,69300,301,Friday,Weekday,Maximum_Load,301.0,
2018-12-14 19:30:00,Weekday,0,Friday,Maximum_Load,26.64,0.0,5.4,0.01,100.0,94.89,70200,219,Friday,Weekday,Maximum_Load,219.0,
2018-12-14 19:45:00,Weekday,0,Friday,Maximum_Load,28.44,0.04,5.4,0.01,100.0,96.94,71100,bad,Friday,Weekday,Maximum_Load,,bad
2018-12-14 20:00:00,Weekday,0,Friday,Maximum_Load,30.46,0.07,3.38,0.01,100.0,99.39,72000,467,Friday,Weekday,Maximum_Load,467.0,
2018-12-14 20:15:00,Weekday,0,Friday,Medium_Load,29.88,0.0,4.03,0.01,100.0,99.1,72900,612, fRIDAY ,Weekday,Medium_Load,612.0,
2018-12-14 20:30:00,Weekday,0,Friday,Medium_Load,30.06,0.43,3.85,0.01,99.99,99.19,73800,900,Friday,Weekday,Medium_Load,900.0,
2018-12-14 21:00:00,Weekday,0,Friday,Medium_Load,28.66,0.61,4.9,0.01,99.98,98.57,75600,770,Friday,Weekday,Medium_Load,770.0,
2018-12-14 21:15:00,Weekday,0,Friday,Medium_Load,5.76,0.0,5.4,0.0,100.0,26.3,76500,277,Friday,Weekday,Medium_Load,277.0,
2018-12-14 21:30:00,Weekday,0,Friday,Medium_Load,5.8,0.0,5.4,0.0,100.0,26.63,77400,unknown,Friday,Weekday,Medium_Load,,unknown
2018-12-14 21:45:00,Weekday,0,Friday,Medium_Load,5.72,0.0,5.4,0.0,100.0,26.08,78300,826,Friday,Weekday,Medium_Load,826.0,
2018-12-14 22:00:00,Weekday,0,Friday,Medium_Load,5.69,0.0,5.4,0.0,100.0,26.16,79200,510,Friday,Weekday,Medium_Load,510.0,
2018-12-14 22:15:00,Weekday,0,Friday,Maximum_Load,5.4,3.85,0.36,0.0,81.42,99.78,80100,624,Friday,Weekday,Maximum_Load,624.0,
2018-12-14 22:30:00,Weekday,0,Friday,Maximum_Load,5.33,3.92,0.0,0.0,80.56,100.0,81000,203,Friday,Weekday,Maximum_Load,203.0,
2018-12-14 22:45:00,Weekday,0,Friday,Maximum_Load,5.33,3.92,0.0,0.0,80.56,100.0,81900,,Friday,Weekday,Maximum_Load,,
2018-12-14 23:00:00,Weekday,0,Friday,Maximum_Load,5.33,3.96,0.0,0.0,90.96,100.0,82800,874,Friday,Weekday,Maximum_Load,874.0,
2018-12-14 23:15:00,Weekday,0,Friday,Light_Load,4.86,5.08,5.4,0.0,82.89,99.99,83700,530,Friday, wEEKDAY ,Light_Load,530.0,
2018-12-14 23:30:00,Weekday,0,Friday,Light_Load,4.03,3.1,0.22,0.0,79.26,99.85,84600,,Friday,Weekday,Light_Load,,
2018-12-14 23:45:00,Weekday,0,Friday,Light_Load,4.03,3.13,0.18,0.0,78.98,99.9,85500,324,Friday,Weekday,Light_Load,324.0,
2018-12-15 00:00:00,Weekend,1,Saturday,Light_Load,3.28,2.05,0.29,0.0,84.8,99.61,0,94,Saturday,Weekend,Light_Load,94.0,
2018-12-15 00:15:00,Weekend,1,Saturday,Light_Load,4.14,3.46,0.07,0.0,76.73,99.99,900,bad,Saturday,Weekend,Light_Load,,bad
2018-12-15 00:30:00,Weekend,1,Saturday,Light_Load,4.1,3.89,0.0,0.0,72.54,100.0,1800,265,Saturday,Weekend,Light_Load,265.0,
2018-12-15 00:45:00,Weekend,1,Saturday,Light_Load,4.07,3.82,0.0,0.0,72.91,100.0,2700,179,Saturday,Weekend,Light_Load,179.0,
2018-12-15 01:00:00,Weekend,1,Saturday,Light_Load,4.14,4.18,0.0,0.0,72.61,100.0,3600,,Saturday,Weekend,Light_Load,,
2018-12-15 01:15:00,Weekend,1,Saturday,Light_Load,4.14,3.96,0.0,0.0,72.26,100.0,4500,169,Saturday,Weekend,Light_Load,169.0,
2018-12-15 01:30:00,Weekend,1,Saturday,Light_Load,4.14,4.03,0.0,0.0,71.66,100.0,5400,810,Saturday,Weekend,Light_Load,810.0,
2018-12-15 01:45:00,Weekend,1,Saturday,Light_Load,4.14,4.07,0.0,0.0,71.31,100.0,6300,818,Saturday,Weekend,Light_Load,818.0,
2018-12-15 02:00:00,Weekend,1,Saturday,Light_Load,4.1,4.1,0.0,0.0,70.71,100.0,7200,335,Saturday,Weekend,Light_Load,335.0,
2018-12-15 02:15:00,Weekend,1,Saturday,Light_Load,4.1,4.1,0.0,0.0,70.71,100.0,8100,bad, sATURDAY ,Weekend,Light_Load,,bad
2018-12-15 02:30:00,Weekend,1,Saturday,Light_Load,4.21,4.07,0.0,0.0,71.9,100.0,9000,504,Saturday,Weekend,Light_Load,504.0,
2018-12-15 02:45:00,Weekend,1,Saturday,Light_Load,4.1,4.03,0.0,0.0,71.32,100.0,9900,957,Saturday,Weekend,Light_Load,957.0,
2018-12-15 03:00:00,Weekend,1,Saturday,Light_Load,4.18,4.32,0.0,0.0,69.54,100.0,10800,50,Saturday,Weekend,Light_Load,50.0,
2018-12-15 03:15:00,Weekend,1,Saturday,Light_Load,4.82,4.18,0.0,0.0,75.55,100.0,11700,468,Saturday,Weekend,Light_Load,468.0,
2018-12-15 03:30:00,Weekend,1,Saturday,Light_Load,5.26,4.36,0.0,0.0,76.99,100.0,12600,906,Saturday,Weekend,Light_Load,906.0,
2018-12-15 03:45:00,Weekend,1,Saturday,Light_Load,4.18,4.32,0.0,0.0,69.54,100.0,13500,730,Saturday,Weekend,Light_Load,730.0,
2018-12-15 04:00:00,Weekend,1,Saturday,Light_Load,4.14,4.25,0.0,0.0,69.78,100.0,14400,903,Saturday,Weekend,Light_Load,903.0,
2018-12-15 04:15:00,Weekend,1,Saturday,Light_Load,4.14,4.64,0.0,0.0,66.58,100.0,15300,467,Saturday,Weekend, lIGHT_lOAD ,467.0,
2018-12-15 04:30:00,Weekend,1,Saturday,Light_Load,3.82,3.67,0.0,0.0,72.11,100.0,16200,354,Saturday,Weekend,Light_Load,354.0,
2018-12-15 04:45:00,Weekend,1,Saturday,Light_Load,3.46,2.92,0.0,0.0,76.42,100.0,17100,674,Saturday,Weekend,Light_Load,674.0,
2018-12-15 05:00:00,Weekend,1,Saturday,Light_Load,3.49,2.95,0.0,0.0,76.37,100.0,18000,unknown,Saturday,Weekend,Light_Load,,unknown
2018-12-15 05:15:00,Weekend,1,Saturday,Light_Load,3.42,2.74,0.0,0.0,78.04,100.0,18900,772,Saturday,Weekend,Light_Load,772.0,
2018-12-15 05:30:00,Weekend,1,Saturday,Light_Load,3.42,2.84,0.0,0.0,76.93,100.0,19800,428,Saturday,Weekend,Light_Load,428.0,
2018-12-15 05:45:00,Weekend,1,Saturday,Light_Load,3.42,2.84,0.0,0.0,76.93,100.0,20700,4,Saturday,Weekend,Light_Load,4.0,
2018-12-15 06:00:00,Weekend,1,Saturday,Light_Load,3.38,2.74,0.0,0.0,77.68,100.0,21600,bad,Saturday,Weekend,Light_Load,,bad
2018-12-15 06:15:00,Weekend,1,Saturday,Light_Load,3.46,2.81,0.0,0.0,77.63,100.0,22500,530,Saturday,Weekend, lIGHT_lOAD ,530.0,
2018-12-15 06:30:00,Weekend,1,Saturday,Light_Load,3.42,2.77,0.0,0.0,77.71,100.0,23400,292,Saturday,Weekend,Light_Load,292.0,
2018-12-15 06:45:00,Weekend,1,Saturday,Light_Load,3.49,3.2,0.0,0.0,73.71,100.0,24300,715,Saturday,Weekend,Light_Load,715.0,
2018-12-15 07:00:00,Weekend,1,Saturday,Light_Load,4.57,4.39,0.0,0.0,72.12,100.0,25200,11,Saturday,Weekend,Light_Load,11.0,
2018-12-15 07:15:00,Weekend,1,Saturday,Light_Load,4.43,4.18,0.0,0.0,72.73,100.0,26100,821, sATURDAY ,Weekend,Light_Load,821.0,
2018-12-15 07:30:00,Weekend,1,Saturday,Light_Load,4.1,3.89,0.0,0.0,72.54,100.0,27000,446,Saturday,Weekend,Light_Load,446.0,
2018-12-15 07:45:00,Weekend,1,Saturday,Light_Load,4.07,3.85,0.04,0.0,72.65,100.0,27900,bad,Saturday,Weekend,Light_Load,,bad
2018-12-15 08:00:00,Weekend,1,Saturday,Light_Load,3.64,3.13,0.0,0.0,75.82,100.0,28800,bad, sATURDAY ,Weekend,Light_Load,,bad
2018-12-15 08:15:00,Weekend,1,Saturday,Light_Load,3.35,2.56,0.0,0.0,79.46,100.0,29700,454,Saturday,Weekend,Light_Load,454.0,
2018-12-15 08:30:00,Weekend,1,Saturday,Light_Load,3.35,2.52,0.0,0.0,79.91,100.0,30600,494,Saturday,Weekend,Light_Load,494.0,
2018-12-15 08:45:00,Weekend,1,Saturday,Light_Load,3.38,4.18,3.49,0.0,95.58,69.57,31500,926,Saturday,Weekend,Light_Load,926.0,
2018-12-15 09:00:00,Weekend,1,Saturday,Light_Load,3.49,0.0,5.4,0.0,100.0,23.62,32400,371,Saturday,Weekend,Light_Load,371.0,
2018-12-15 09:15:00,Weekend,1,Saturday,Light_Load,3.56,0.0,5.4,0.0,100.0,24.58,33300,609,Saturday,Weekend,Light_Load,609.0,
2018-12-15 09:45:00,Weekend,1,Saturday,Light_Load,3.42,0.0,5.4,0.0,100.0,22.47,35100,45,Saturday,Weekend,Light_Load,45.0,
2018-12-15 10:00:00,Weekend,1,Saturday,Light_Load,3.35,0.0,5.4,0.0,100.0,21.98,36000,,Saturday,Weekend,Light_Load,,
2018-12-15 10:15:00,Weekend,1,Saturday,Light_Load,3.35,0.0,5.4,0.0,100.0,100.0,36900,71,Saturday,Weekend,Light_Load,71.0,
2018-12-15 10:30:00,Weekend,1,Saturday,Light_Load,3.35,0.0,5.4,0.0,100.0,21.73,37800,627,Saturday, wEEKEND ,Light_Load,627.0,
2018-12-15 10:45:00,Weekend,1,Saturday,Light_Load,4.97,0.0,5.4,0.0,100.0,100.0,38700,152,Saturday,Weekend,Light_Load,152.0,
2018-12-15 11:00:00,Weekend,1,Saturday,Light_Load,5.36,0.0,5.4,0.0,100.0,23.31,39600,bad,Saturday,Weekend,Light_Load,,bad
2018-12-15 11:15:00,Weekend,1,Saturday,Light_Load,4.28,0.0,5.4,0.0,100.0,18.69,40500,462,Saturday, wEEKEND ,Light_Load,462.0,
2018-12-15 11:30:00,Weekend,1,Saturday,Light_Load,4.18,0.0,5.4,0.0,100.0,18.44,41400,556,Saturday,Weekend,Light_Load,556.0,
2018-12-15 11:45:00,Weekend,1,Saturday,Light_Load,3.35,0.0,5.4,0.0,100.0,22.08,42300,unknown, sATURDAY ,Weekend, lIGHT_lOAD ,,unknown
2018-12-15 12:00:00,Weekend,1,Saturday,Light_Load,3.38,4.18,5.4,0.0,100.0,22.58,43200,unknown,Saturday,Weekend,Light_Load,,unknown
2018-12-15 12:15:00,Weekend,1,Saturday,Light_Load,3.42,0.0,5.4,0.0,100.0,22.84,44100,203,Saturday,Weekend,Light_Load,203.0,
2018-12-15 12:30:00,Weekend,1,Saturday,Light_Load,3.42,0.0,5.4,0.0,100.0,22.73,45000,691,Saturday,Weekend,Light_Load,691.0,
2018-12-15 13:15:00,Weekend,1,Saturday,Light_Load,3.31,0.0,5.4,0.0,100.0,21.88,47700,bad,Saturday,Weekend,Light_Load,,bad
2018-12-15 13:30:00,Weekend,1,Saturday,Light_Load,3.35,0.0,5.4,0.0,100.0,21.98,48600,499,Saturday, wEEKEND ,Light_Load,499.0,
2018-12-15 13:45:00,Weekend,1,Saturday,Light_Load,3.38,0.0,5.4,0.0015598628759783135,100.0,22.22,49500,288,Saturday,Weekend,Light_Load,288.0,
2018-12-15 14:00:00,Weekend,1,Saturday,Light_Load,3.31,0.0,5.4,0.0,100.0,21.78,50400,bad,Saturday,Weekend,Light_Load,,bad
2018-12-15 14:15:00,Weekend,1,Saturday,Light_Load,3.82,0.0,5.4,0.001762921948590875,100.0,19.15,51300,535,Saturday, wEEKEND ,Light_Load,535.0,
2018-12-15 14:30:00,Weekend,1,Saturday,Light_Load,4.1,0.0,5.4,0.0,100.0,18.04,52200,bad,Saturday,Weekend,Light_Load,,bad
2018-12-15 14:45:00,Weekend,1,Saturday,Light_Load,4.07,0.0,5.4,0.0,100.0,17.91,53100,377,Saturday, wEEKEND ,Light_Load,377.0,
2018-12-15 15:00:00,Weekend,1,Saturday,Light_Load,4.21,0.0,5.4,0.0,100.0,18.65,54000,810,Saturday,Weekend,Light_Load,810.0,
2018-12-15 15:15:00,Weekend,1,Saturday,Light_Load,3.74,0.0,5.4,0.0,100.0,20.22,54900,47,Saturday,Weekend,Light_Load,47.0,
2018-12-15 15:30:00,Weekend,1,Saturday,Light_Load,3.74,0.0,5.4,0.0,100.0,19.77,55800,bad,Saturday,Weekend,,,bad
2018-12-15 15:45:00,Weekend,1,Saturday,Light_Load,3.96,0.0,5.4,0.0,100.0,18.57,56700,158,Saturday,Weekend,Light_Load,158.0,
2018-12-15 16:00:00,Weekend,1,Saturday,Light_Load,3.28,0.0,5.4,0.0,100.0,21.5,57600,290,Saturday,Weekend,Light_Load,290.0,
2018-12-15 16:15:00,Weekend,1,Saturday,Light_Load,3.35,0.0,5.4,0.0,100.0,21.98,58500,664,Saturday,Weekend,Light_Load,664.0,
2018-12-15 16:30:00,Weekend,1,Saturday,Light_Load,3.28,0.0,5.4,0.0,100.0,21.5,59400,507,Saturday,Weekend,Light_Load,507.0,
2018-12-15 17:00:00,Weekend,1,Saturday,Light_Load,3.28,0.0,5.4,0.0,100.0,21.44,61200,bad,Saturday,Weekend,Light_Load,,bad
2018-12-15 17:15:00,Weekend,1,Saturday,Light_Load,3.28,0.0,5.4,0.0,100.0,21.64,62100,378,Saturday,Weekend,,378.0,
2018-12-15 17:30:00,Weekend,1,Saturday,Light_Load,3.35,0.0,5.4,0.0,100.0,21.94,63000,,Saturday,Weekend,Light_Load,,
2018-12-15 17:45:00,Weekend,1,Saturday,Light_Load,4.18,0.0,5.4,0.0,100.0,18.61,63900,394,Saturday,,Light_Load,394.0,
2018-12-15 18:00:00,Weekend,1,Saturday,Light_Load,4.1,4.18,5.4,0.0,100.0,23.6,64800,102,Saturday,Weekend,Light_Load,102.0,
2018-12-15 18:15:00,Weekend,1,Saturday,Light_Load,4.1,0.0,5.4,0.0,100.0,33.17,65700,,Saturday,Weekend,Light_Load,,
2018-12-15 18:30:00,Weekend,1,Saturday,Light_Load,4.1,0.0,5.4,0.0,100.0,26.11,66600,429,Saturday,Weekend,Light_Load,429.0,
2018-12-15 19:00:00,Weekend,1,Saturday,Light_Load,4.28,0.0,5.4,0.0,100.0,18.89,68400,bad,Saturday,Weekend,Light_Load,,bad
2018-12-15 19:15:00,Weekend,1,Saturday,Light_Load,3.49,0.0,5.4,0.0,100.0,21.61,69300,27,Saturday,Weekend,Light_Load,27.0,
2018-12-15 19:30:00,Weekend,1,Saturday,Light_Load,3.38,0.0,5.4,0.0,100.0,22.12,70200,705,,Weekend,Light_Load,705.0,
2018-12-15 19:45:00,Weekend,1,Saturday,Light_Load,3.35,0.0,0.0,0.0,100.0,21.94,71100,398,Saturday,Weekend,Light_Load,398.0,
2018-12-15 20:00:00,Weekend,1,Saturday,Light_Load,3.38,0.0,5.4,0.0,100.0,22.22,72000,842,Saturday,Weekend,Light_Load,842.0,
2018-12-15 20:15:00,Weekend,1,Saturday,Light_Load,3.46,0.0,5.4,0.0,100.0,22.72,72900,624,Saturday,Weekend,Light_Load,624.0,
2018-12-15 20:30:00,Weekend,1,Saturday,Light_Load,3.42,0.0,5.4,0.0,100.0,22.41,73800,944,Saturday,Weekend,Light_Load,944.0,
